fund,date,asset,weight
Combined Equal-Weight,2021-08-02,ETH-USD,0.016666666666666666
Combined Equal-Weight,2021-08-02,GE,0.016666666666666666
Combined Equal-Weight,2021-08-02,GILD,0.016666666666666666
Combined Equal-Weight,2021-08-02,GS,0.016666666666666666
Combined Equal-Weight,2021-08-02,INTC,0.016666666666666666
Combined Equal-Weight,2021-08-02,KO,0.016666666666666666
Combined Equal-Weight,2021-08-02,LTC-USD,0.016666666666666666
Combined Equal-Weight,2021-08-02,MMM,0.016666666666666666
Combined Equal-Weight,2021-08-02,MRK,0.016666666666666666
Combined Equal-Weight,2021-08-02,MS,0.016666666666666666
Combined Equal-Weight,2021-08-02,NEE,0.016666666666666666
Combined Equal-Weight,2021-08-02,NEM,0.016666666666666666
Combined Equal-Weight,2021-08-02,NKE,0.016666666666666666
Combined Equal-Weight,2021-08-02,NUE,0.016666666666666666
Combined Equal-Weight,2021-08-02,NVDA,0.016666666666666666
Combined Equal-Weight,2021-08-02,O,0.016666666666666666
Combined Equal-Weight,2021-08-02,OXY,0.016666666666666666
Combined Equal-Weight,2021-08-02,PLD,0.016666666666666666
Combined Equal-Weight,2021-08-02,PSA,0.016666666666666666
Combined Equal-Weight,2021-08-02,QCOM,0.016666666666666666
Combined Equal-Weight,2021-08-02,SBUX,0.016666666666666666
Combined Equal-Weight,2021-08-02,SHW,0.016666666666666666
Combined Equal-Weight,2021-08-02,SLB,0.016666666666666666
Combined Equal-Weight,2021-08-02,SO,0.016666666666666666
Combined Equal-Weight,2021-08-02,T,0.016666666666666666
Combined Equal-Weight,2021-08-02,TMUS,0.016666666666666666
Combined Equal-Weight,2021-08-02,TRX-USD,0.016666666666666666
Combined Equal-Weight,2021-08-02,TTWO,0.016666666666666666
Combined Equal-Weight,2021-08-02,UPS,0.016666666666666666
Combined Equal-Weight,2021-08-02,USB,0.016666666666666666
Combined Equal-Weight,2021-08-02,V,0.016666666666666666
Combined Equal-Weight,2021-08-02,WFC,0.016666666666666666
Combined Equal-Weight,2021-08-02,WMT,0.016666666666666666
Combined Equal-Weight,2021-08-02,XLM-USD,0.016666666666666666
Combined Equal-Weight,2021-08-02,XOM,0.016666666666666666
Combined Equal-Weight,2021-08-02,XRP-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,ABBV,0.016666666666666666
Combined Equal-Weight,2021-09-01,ABT,0.016666666666666666
Combined Equal-Weight,2021-09-01,ADA-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,ADBE,0.016666666666666666
Combined Equal-Weight,2021-09-01,AEP,0.016666666666666666
Combined Equal-Weight,2021-09-01,AMD,0.016666666666666666
Combined Equal-Weight,2021-09-01,AMGN,0.016666666666666666
Combined Equal-Weight,2021-09-01,AMT,0.016666666666666666
Combined Equal-Weight,2021-09-01,BA,0.016666666666666666
Combined Equal-Weight,2021-09-01,BCH-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,BTC-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,CAT,0.016666666666666666
Combined Equal-Weight,2021-09-01,CCI,0.016666666666666666
Combined Equal-Weight,2021-09-01,CMCSA,0.016666666666666666
Combined Equal-Weight,2021-09-01,COP,0.016666666666666666
Combined Equal-Weight,2021-09-01,CVX,0.016666666666666666
Combined Equal-Weight,2021-09-01,D,0.016666666666666666
Combined Equal-Weight,2021-09-01,DD,0.016666666666666666
Combined Equal-Weight,2021-09-01,DIS,0.016666666666666666
Combined Equal-Weight,2021-09-01,DOW,0.016666666666666666
Combined Equal-Weight,2021-09-01,DUK,0.016666666666666666
Combined Equal-Weight,2021-09-01,EA,0.016666666666666666
Combined Equal-Weight,2021-09-01,EOS-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,ETC-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,ETH-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,GE,0.016666666666666666
Combined Equal-Weight,2021-09-01,GILD,0.016666666666666666
Combined Equal-Weight,2021-09-01,GS,0.016666666666666666
Combined Equal-Weight,2021-09-01,INTC,0.016666666666666666
Combined Equal-Weight,2021-09-01,KO,0.016666666666666666
Combined Equal-Weight,2021-09-01,LTC-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,MMM,0.016666666666666666
Combined Equal-Weight,2021-09-01,MRK,0.016666666666666666
Combined Equal-Weight,2021-09-01,MS,0.016666666666666666
Combined Equal-Weight,2021-09-01,NEE,0.016666666666666666
Combined Equal-Weight,2021-09-01,NEM,0.016666666666666666
Combined Equal-Weight,2021-09-01,NKE,0.016666666666666666
Combined Equal-Weight,2021-09-01,NUE,0.016666666666666666
Combined Equal-Weight,2021-09-01,NVDA,0.016666666666666666
Combined Equal-Weight,2021-09-01,O,0.016666666666666666
Combined Equal-Weight,2021-09-01,OXY,0.016666666666666666
Combined Equal-Weight,2021-09-01,PLD,0.016666666666666666
Combined Equal-Weight,2021-09-01,PSA,0.016666666666666666
Combined Equal-Weight,2021-09-01,QCOM,0.016666666666666666
Combined Equal-Weight,2021-09-01,SBUX,0.016666666666666666
Combined Equal-Weight,2021-09-01,SHW,0.016666666666666666
Combined Equal-Weight,2021-09-01,SLB,0.016666666666666666
Combined Equal-Weight,2021-09-01,SO,0.016666666666666666
Combined Equal-Weight,2021-09-01,T,0.016666666666666666
Combined Equal-Weight,2021-09-01,TMUS,0.016666666666666666
Combined Equal-Weight,2021-09-01,TRX-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,TTWO,0.016666666666666666
Combined Equal-Weight,2021-09-01,UPS,0.016666666666666666
Combined Equal-Weight,2021-09-01,USB,0.016666666666666666
Combined Equal-Weight,2021-09-01,V,0.016666666666666666
Combined Equal-Weight,2021-09-01,WFC,0.016666666666666666
Combined Equal-Weight,2021-09-01,WMT,0.016666666666666666
Combined Equal-Weight,2021-09-01,XLM-USD,0.016666666666666666
Combined Equal-Weight,2021-09-01,XOM,0.016666666666666666
Combined Equal-Weight,2021-09-01,XRP-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,ABBV,0.016666666666666666
Combined Equal-Weight,2021-10-01,ABT,0.016666666666666666
Combined Equal-Weight,2021-10-01,ADA-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,ADBE,0.016666666666666666
Combined Equal-Weight,2021-10-01,AEP,0.016666666666666666
Combined Equal-Weight,2021-10-01,AMD,0.016666666666666666
Combined Equal-Weight,2021-10-01,AMGN,0.016666666666666666
Combined Equal-Weight,2021-10-01,AMT,0.016666666666666666
Combined Equal-Weight,2021-10-01,BA,0.016666666666666666
Combined Equal-Weight,2021-10-01,BCH-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,BTC-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,CAT,0.016666666666666666
Combined Equal-Weight,2021-10-01,CCI,0.016666666666666666
Combined Equal-Weight,2021-10-01,CMCSA,0.016666666666666666
Combined Equal-Weight,2021-10-01,COP,0.016666666666666666
Combined Equal-Weight,2021-10-01,CVX,0.016666666666666666
Combined Equal-Weight,2021-10-01,D,0.016666666666666666
Combined Equal-Weight,2021-10-01,DD,0.016666666666666666
Combined Equal-Weight,2021-10-01,DIS,0.016666666666666666
Combined Equal-Weight,2021-10-01,DOW,0.016666666666666666
Combined Equal-Weight,2021-10-01,DUK,0.016666666666666666
Combined Equal-Weight,2021-10-01,EA,0.016666666666666666
Combined Equal-Weight,2021-10-01,EOS-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,ETC-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,ETH-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,GE,0.016666666666666666
Combined Equal-Weight,2021-10-01,GILD,0.016666666666666666
Combined Equal-Weight,2021-10-01,GS,0.016666666666666666
Combined Equal-Weight,2021-10-01,INTC,0.016666666666666666
Combined Equal-Weight,2021-10-01,KO,0.016666666666666666
Combined Equal-Weight,2021-10-01,LTC-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,MMM,0.016666666666666666
Combined Equal-Weight,2021-10-01,MRK,0.016666666666666666
Combined Equal-Weight,2021-10-01,MS,0.016666666666666666
Combined Equal-Weight,2021-10-01,NEE,0.016666666666666666
Combined Equal-Weight,2021-10-01,NEM,0.016666666666666666
Combined Equal-Weight,2021-10-01,NKE,0.016666666666666666
Combined Equal-Weight,2021-10-01,NUE,0.016666666666666666
Combined Equal-Weight,2021-10-01,NVDA,0.016666666666666666
Combined Equal-Weight,2021-10-01,O,0.016666666666666666
Combined Equal-Weight,2021-10-01,OXY,0.016666666666666666
Combined Equal-Weight,2021-10-01,PLD,0.016666666666666666
Combined Equal-Weight,2021-10-01,PSA,0.016666666666666666
Combined Equal-Weight,2021-10-01,QCOM,0.016666666666666666
Combined Equal-Weight,2021-10-01,SBUX,0.016666666666666666
Combined Equal-Weight,2021-10-01,SHW,0.016666666666666666
Combined Equal-Weight,2021-10-01,SLB,0.016666666666666666
Combined Equal-Weight,2021-10-01,SO,0.016666666666666666
Combined Equal-Weight,2021-10-01,T,0.016666666666666666
Combined Equal-Weight,2021-10-01,TMUS,0.016666666666666666
Combined Equal-Weight,2021-10-01,TRX-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,TTWO,0.016666666666666666
Combined Equal-Weight,2021-10-01,UPS,0.016666666666666666
Combined Equal-Weight,2021-10-01,USB,0.016666666666666666
Combined Equal-Weight,2021-10-01,V,0.016666666666666666
Combined Equal-Weight,2021-10-01,WFC,0.016666666666666666
Combined Equal-Weight,2021-10-01,WMT,0.016666666666666666
Combined Equal-Weight,2021-10-01,XLM-USD,0.016666666666666666
Combined Equal-Weight,2021-10-01,XOM,0.016666666666666666
Combined Equal-Weight,2021-10-01,XRP-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,ABBV,0.016666666666666666
Combined Equal-Weight,2021-11-01,ABT,0.016666666666666666
Combined Equal-Weight,2021-11-01,ADA-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,ADBE,0.016666666666666666
Combined Equal-Weight,2021-11-01,AEP,0.016666666666666666
Combined Equal-Weight,2021-11-01,AMD,0.016666666666666666
Combined Equal-Weight,2021-11-01,AMGN,0.016666666666666666
Combined Equal-Weight,2021-11-01,AMT,0.016666666666666666
Combined Equal-Weight,2021-11-01,BA,0.016666666666666666
Combined Equal-Weight,2021-11-01,BCH-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,BTC-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,CAT,0.016666666666666666
Combined Equal-Weight,2021-11-01,CCI,0.016666666666666666
Combined Equal-Weight,2021-11-01,CMCSA,0.016666666666666666
Combined Equal-Weight,2021-11-01,COP,0.016666666666666666
Combined Equal-Weight,2021-11-01,CVX,0.016666666666666666
Combined Equal-Weight,2021-11-01,D,0.016666666666666666
Combined Equal-Weight,2021-11-01,DD,0.016666666666666666
Combined Equal-Weight,2021-11-01,DIS,0.016666666666666666
Combined Equal-Weight,2021-11-01,DOW,0.016666666666666666
Combined Equal-Weight,2021-11-01,DUK,0.016666666666666666
Combined Equal-Weight,2021-11-01,EA,0.016666666666666666
Combined Equal-Weight,2021-11-01,EOS-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,ETC-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,ETH-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,GE,0.016666666666666666
Combined Equal-Weight,2021-11-01,GILD,0.016666666666666666
Combined Equal-Weight,2021-11-01,GS,0.016666666666666666
Combined Equal-Weight,2021-11-01,INTC,0.016666666666666666
Combined Equal-Weight,2021-11-01,KO,0.016666666666666666
Combined Equal-Weight,2021-11-01,LTC-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,MMM,0.016666666666666666
Combined Equal-Weight,2021-11-01,MRK,0.016666666666666666
Combined Equal-Weight,2021-11-01,MS,0.016666666666666666
Combined Equal-Weight,2021-11-01,NEE,0.016666666666666666
Combined Equal-Weight,2021-11-01,NEM,0.016666666666666666
Combined Equal-Weight,2021-11-01,NKE,0.016666666666666666
Combined Equal-Weight,2021-11-01,NUE,0.016666666666666666
Combined Equal-Weight,2021-11-01,NVDA,0.016666666666666666
Combined Equal-Weight,2021-11-01,O,0.016666666666666666
Combined Equal-Weight,2021-11-01,OXY,0.016666666666666666
Combined Equal-Weight,2021-11-01,PLD,0.016666666666666666
Combined Equal-Weight,2021-11-01,PSA,0.016666666666666666
Combined Equal-Weight,2021-11-01,QCOM,0.016666666666666666
Combined Equal-Weight,2021-11-01,SBUX,0.016666666666666666
Combined Equal-Weight,2021-11-01,SHW,0.016666666666666666
Combined Equal-Weight,2021-11-01,SLB,0.016666666666666666
Combined Equal-Weight,2021-11-01,SO,0.016666666666666666
Combined Equal-Weight,2021-11-01,T,0.016666666666666666
Combined Equal-Weight,2021-11-01,TMUS,0.016666666666666666
Combined Equal-Weight,2021-11-01,TRX-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,TTWO,0.016666666666666666
Combined Equal-Weight,2021-11-01,UPS,0.016666666666666666
Combined Equal-Weight,2021-11-01,USB,0.016666666666666666
Combined Equal-Weight,2021-11-01,V,0.016666666666666666
Combined Equal-Weight,2021-11-01,WFC,0.016666666666666666
Combined Equal-Weight,2021-11-01,WMT,0.016666666666666666
Combined Equal-Weight,2021-11-01,XLM-USD,0.016666666666666666
Combined Equal-Weight,2021-11-01,XOM,0.016666666666666666
Combined Equal-Weight,2021-11-01,XRP-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,ABBV,0.016666666666666666
Combined Equal-Weight,2021-12-01,ABT,0.016666666666666666
Combined Equal-Weight,2021-12-01,ADA-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,ADBE,0.016666666666666666
Combined Equal-Weight,2021-12-01,AEP,0.016666666666666666
Combined Equal-Weight,2021-12-01,AMD,0.016666666666666666
Combined Equal-Weight,2021-12-01,AMGN,0.016666666666666666
Combined Equal-Weight,2021-12-01,AMT,0.016666666666666666
Combined Equal-Weight,2021-12-01,BA,0.016666666666666666
Combined Equal-Weight,2021-12-01,BCH-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,BTC-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,CAT,0.016666666666666666
Combined Equal-Weight,2021-12-01,CCI,0.016666666666666666
Combined Equal-Weight,2021-12-01,CMCSA,0.016666666666666666
Combined Equal-Weight,2021-12-01,COP,0.016666666666666666
Combined Equal-Weight,2021-12-01,CVX,0.016666666666666666
Combined Equal-Weight,2021-12-01,D,0.016666666666666666
Combined Equal-Weight,2021-12-01,DD,0.016666666666666666
Combined Equal-Weight,2021-12-01,DIS,0.016666666666666666
Combined Equal-Weight,2021-12-01,DOW,0.016666666666666666
Combined Equal-Weight,2021-12-01,DUK,0.016666666666666666
Combined Equal-Weight,2021-12-01,EA,0.016666666666666666
Combined Equal-Weight,2021-12-01,EOS-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,ETC-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,ETH-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,GE,0.016666666666666666
Combined Equal-Weight,2021-12-01,GILD,0.016666666666666666
Combined Equal-Weight,2021-12-01,GS,0.016666666666666666
Combined Equal-Weight,2021-12-01,INTC,0.016666666666666666
Combined Equal-Weight,2021-12-01,KO,0.016666666666666666
Combined Equal-Weight,2021-12-01,LTC-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,MMM,0.016666666666666666
Combined Equal-Weight,2021-12-01,MRK,0.016666666666666666
Combined Equal-Weight,2021-12-01,MS,0.016666666666666666
Combined Equal-Weight,2021-12-01,NEE,0.016666666666666666
Combined Equal-Weight,2021-12-01,NEM,0.016666666666666666
Combined Equal-Weight,2021-12-01,NKE,0.016666666666666666
Combined Equal-Weight,2021-12-01,NUE,0.016666666666666666
Combined Equal-Weight,2021-12-01,NVDA,0.016666666666666666
Combined Equal-Weight,2021-12-01,O,0.016666666666666666
Combined Equal-Weight,2021-12-01,OXY,0.016666666666666666
Combined Equal-Weight,2021-12-01,PLD,0.016666666666666666
Combined Equal-Weight,2021-12-01,PSA,0.016666666666666666
Combined Equal-Weight,2021-12-01,QCOM,0.016666666666666666
Combined Equal-Weight,2021-12-01,SBUX,0.016666666666666666
Combined Equal-Weight,2021-12-01,SHW,0.016666666666666666
Combined Equal-Weight,2021-12-01,SLB,0.016666666666666666
Combined Equal-Weight,2021-12-01,SO,0.016666666666666666
Combined Equal-Weight,2021-12-01,T,0.016666666666666666
Combined Equal-Weight,2021-12-01,TMUS,0.016666666666666666
Combined Equal-Weight,2021-12-01,TRX-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,TTWO,0.016666666666666666
Combined Equal-Weight,2021-12-01,UPS,0.016666666666666666
Combined Equal-Weight,2021-12-01,USB,0.016666666666666666
Combined Equal-Weight,2021-12-01,V,0.016666666666666666
Combined Equal-Weight,2021-12-01,WFC,0.016666666666666666
Combined Equal-Weight,2021-12-01,WMT,0.016666666666666666
Combined Equal-Weight,2021-12-01,XLM-USD,0.016666666666666666
Combined Equal-Weight,2021-12-01,XOM,0.016666666666666666
Combined Equal-Weight,2021-12-01,XRP-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,ABBV,0.016666666666666666
Combined Equal-Weight,2022-01-03,ABT,0.016666666666666666
Combined Equal-Weight,2022-01-03,ADA-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,ADBE,0.016666666666666666
Combined Equal-Weight,2022-01-03,AEP,0.016666666666666666
Combined Equal-Weight,2022-01-03,AMD,0.016666666666666666
Combined Equal-Weight,2022-01-03,AMGN,0.016666666666666666
Combined Equal-Weight,2022-01-03,AMT,0.016666666666666666
Combined Equal-Weight,2022-01-03,BA,0.016666666666666666
Combined Equal-Weight,2022-01-03,BCH-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,BTC-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,CAT,0.016666666666666666
Combined Equal-Weight,2022-01-03,CCI,0.016666666666666666
Combined Equal-Weight,2022-01-03,CMCSA,0.016666666666666666
Combined Equal-Weight,2022-01-03,COP,0.016666666666666666
Combined Equal-Weight,2022-01-03,CVX,0.016666666666666666
Combined Equal-Weight,2022-01-03,D,0.016666666666666666
Combined Equal-Weight,2022-01-03,DD,0.016666666666666666
Combined Equal-Weight,2022-01-03,DIS,0.016666666666666666
Combined Equal-Weight,2022-01-03,DOW,0.016666666666666666
Combined Equal-Weight,2022-01-03,DUK,0.016666666666666666
Combined Equal-Weight,2022-01-03,EA,0.016666666666666666
Combined Equal-Weight,2022-01-03,EOS-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,ETC-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,ETH-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,GE,0.016666666666666666
Combined Equal-Weight,2022-01-03,GILD,0.016666666666666666
Combined Equal-Weight,2022-01-03,GS,0.016666666666666666
Combined Equal-Weight,2022-01-03,INTC,0.016666666666666666
Combined Equal-Weight,2022-01-03,KO,0.016666666666666666
Combined Equal-Weight,2022-01-03,LTC-USD,0.016666666666666666
Combined Equal-Weight,2022-01-03,MMM,0.016666666666666666
Combined Equal-Weight,2022-01-03,MRK,0.016666666666666666
Combined Equal-Weight,2022-01-03,MS,0.016666666666666666
Combined Equal-Weight,2022-01-03,NEE,0.016666666666666666
Combined Equal-Weight,2022-01-03,NEM,0.016666666666666666
Combined Equal-Weight,2022-01-03,NKE,0.016666666666666666
Combined Equal-Weight,2022-01-03,NUE,0.016666666666666666
Combined Equal-Weight,2022-01-03,NVDA,0.016666666666666666
Combined Equal-Weight,2022-01-03,O,0.016666666666666666
Combined Equal-Weight,2022-01-03,OXY,0.016666666666666666
Combined Equal-Weight,2022-01-03,PLD,0.016666666666666666
Combined Equal-Weight,2022-01-03,PSA,0.016666666666666666
Combined Equal-Weight,2022-01-03,QCOM,0.016666666666666666
Combined Equal-Weight,2022-01-03,SBUX,0.016666666666666666
Combined Equal-Weight,2022-01-03,SHW,0.016666666666666666
Combined Equal-Weight,2022-01-03,SLB,0.016666666666666666
Combined Equal-Weight,2022-01-03,SO,0.016666666666666666
